_id,link,name,date,liked,review,isDead
66612c617ec0f3f0566533ff,https://readmanganato.com/manga-lh989042/chapter-55,990_k_ex-life_hunter,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534cd,https://chapmanganato.to/manga-xq1000625/chapter-38,A_banished_odd_jobber_starts_a_new_life,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534ce,https://mangakakalot.com/chapter/ga928900/chapter_25,A_hero_trained_by_the_most_evil_demon_king_is_unrivaled_in_the_academy_of_returnees_from_another_world,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653400,https://chapmanganato.com/manga-pe993239/chapter-37,A_modern_man_who_got_transmigrated_into_the_murim_world,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653532,https://chapmanganato.com/manga-ci980191/chapter-212,A_returner_s_magic_should_be_special,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653401,https://asuratoon.com/1908287720-absolute-sword-sense-chapter-79/,Absolute_sword_sense,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534c9,https://www.asurascans.com/academys-undercover-professor-chapter-14/,Academys_undercover_professor,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653402,https://chapmanganato.com/manga-fy983207/chapter-49,After_being_reborn_i_became_the_strongest_to_save_everyone,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653533,https://manhuas.net/manhua/against-the-gods-manhua/against-the-gods-chapter-340/,Against_the_gods,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653403,https://readmanganato.com/manga-ns990975/chapter-114,Against_the_heavenly_lords,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653404,https://readmanganato.com/manga-mt989928/chapter-39,All_rounder,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665355c,https://mangakakalot.com/chapter/almadianos_eiyuuden/chapter_17,Almadianos_eiyuuden,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653405,https://readmanganato.com/manga-fy983181/chapter-52,Another_world_munchkin_conquering_the_dungeon_as_the_strongest_and_the_fastest_with_only_1_hp,2024-06-05T22:00:00.000Z,false,0,false
